celltype	ExpressionInThisCellType(TPM)	FoldEnrichmentOverNextBestCellType	geneID	geneType	geneStatus	GeneID_human_gencode21	GeneID_human	GeneName	GeneID_mouse	Identity	Confidence	geneID_expressionMatrixID	WGCNAModuleID
microglia	1858.62151673278	85.0566770132021	ENSMUSG00000052160.6	protein_coding	KNOWN	ENSG00000166428.10	ENSG00000166428	PLD4	ENSMUSG00000052160	71	1	ENSG00000166428|PLD4	ME33
microglia	666.291302129652	16.4178656559276	ENSMUSG00000020120.11	protein_coding	KNOWN	ENSG00000115956.9	ENSG00000115956	PLEK	ENSMUSG00000020120	92	1	ENSG00000115956|PLEK	ME33
microglia	439.538802523813	73.2862873806019	ENSMUSG00000004266.11	protein_coding	KNOWN	ENSG00000111679.14	ENSG00000111679	PTPN6	ENSMUSG00000004266	85	1	ENSG00000111679|PTPN6	ME33
microglia	278.227727654201	48.6233367176871	ENSMUSG00000033220.6	protein_coding	KNOWN	ENSG00000128340.12	ENSG00000128340	RAC2	ENSMUSG00000033220	99	1	ENSG00000128340|RAC2	ME33
microglia	3528.59346707689	58.3418602120282	ENSMUSG00000048163.9	protein_coding	KNOWN	ENSG00000110876.9	ENSG00000110876	SELPLG	ENSMUSG00000048163	45	1	ENSG00000110876|SELPLG	ME33
microglia	15.486810224032	99.0118786225536	ENSMUSG00000030468.8	protein_coding	KNOWN	ENSG00000142512.12	ENSG00000142512	SIGLEC10	ENSMUSG00000030468	59	1	ENSG00000142512|SIGLEC10	ME33
microglia	1082.64453248658	76.3203175690717	ENSMUSG00000028976.6	protein_coding	KNOWN	ENSG00000142583.15	ENSG00000142583	SLC2A5	ENSMUSG00000028976	83	1	ENSG00000142583|SLC2A5	ME33
microglia	411.701745830703	17.8103436303996	ENSMUSG00000000958.5	protein_coding	KNOWN	ENSG00000155465.16	ENSG00000155465	SLC7A7	ENSMUSG00000000958	90	1	ENSG00000155465|SLC7A7	ME33
microglia	1181.02028709246	97.8739630592366	ENSMUSG00000002111.8	protein_coding	KNOWN	ENSG00000066336.9	ENSG00000066336	SPI1	ENSMUSG00000002111	88	1	ENSG00000066336|SPI1	ME33
microglia	395.95064243779	53.7092000901547	ENSMUSG00000021384.10	protein_coding	KNOWN	ENSG00000157303.8	ENSG00000157303	SUSD3	ENSMUSG00000021384	67	1	ENSG00000157303|SUSD3	ME33
microglia	527.510528247022	97.4211053240847	ENSMUSG00000029925.9	protein_coding	KNOWN	ENSG00000059377.13	ENSG00000059377	TBXAS1	ENSMUSG00000029925	75	1	ENSG00000059377|TBXAS1	ME33
microglia	2329.28556105597	70.9897657118257	ENSMUSG00000054675.5	protein_coding	KNOWN	ENSG00000183160.8	ENSG00000183160	TMEM119	ENSMUSG00000054675	68	1	ENSG00000183160|TMEM119	ME33
microglia	2437.09985868311	54.6313277746112	ENSMUSG00000023992.10	protein_coding	KNOWN	ENSG00000095970.14	ENSG00000095970	TREM2	ENSMUSG00000023992	55	1	ENSG00000095970|TREM2	ME33
microglia	3548.78014356165	27.5155680165836	ENSMUSG00000030579.9	protein_coding	KNOWN	ENSG00000011600.9	ENSG00000011600	TYROBP	ENSMUSG00000030579	74	1	ENSG00000011600|TYROBP	ME33
microglia	201.440559960243	76.0370507295617	ENSMUSG00000031165.6	protein_coding	KNOWN	ENSG00000015285.8	ENSG00000015285	WAS	ENSMUSG00000031165	88	1	ENSG00000015285|WAS	ME33
microglia	16.2352400458077	26.0704306190399	ENSMUSG00000021322.7	protein_coding	KNOWN	ENSG00000136250.9	ENSG00000136250	AOAH	ENSMUSG00000021322	61	1	ENSG00000136250|AOAH	ME36
microglia	1042.52011333073	12.8378811639081	ENSMUSG00000056708.5	protein_coding	KNOWN	ENSG00000162783.10	ENSG00000162783	IER5	ENSMUSG00000056708	69	1	ENSG00000162783|IER5	ME37
microglia	58.2499488463032	39.9330149743529	ENSMUSG00000002668.7	protein_coding	KNOWN	ENSG00000205744.7	ENSG00000205744	DENND1C	ENSMUSG00000002668	70	1	ENSG00000205744|DENND1C	ME38
microglia	100.186422623893	14.2046860928638	ENSMUSG00000040061.13	protein_coding	KNOWN	ENSG00000137841.9	ENSG00000137841	PLCB2	ENSMUSG00000040061	86	1	ENSG00000137841|PLCB2	ME38
microglia	67.9290642432589	89.3430669521069	ENSMUSG00000049037.8	protein_coding	KNOWN	ENSG00000111729.10	ENSG00000111729	CLEC4A	ENSMUSG00000049037	52	1	ENSG00000111729|CLEC4A	ME4
microglia	92.7677198818153	73.2640529447978	ENSMUSG00000043832.9	protein_coding	KNOWN	ENSG00000111729.10	ENSG00000111729	CLEC4A	ENSMUSG00000043832	49	1	ENSG00000111729|CLEC4A	ME4
microglia	316.31772128002	38.4005407117887	ENSMUSG00000030148.11	protein_coding	KNOWN	ENSG00000111729.10	ENSG00000111729	CLEC4A	ENSMUSG00000030148	54	1	ENSG00000111729|CLEC4A	ME4
microglia	14.6991806451487	62.0609474230484	ENSMUSG00000041287.5	protein_coding	KNOWN	ENSG00000129194.5	ENSG00000129194	SOX15	ENSMUSG00000041287	74	1	ENSG00000129194|SOX15	ME44
microglia	4519.33326043151	69.1950965090104	ENSMUSG00000015396.3	protein_coding	KNOWN	ENSG00000112149.7	ENSG00000112149	CD83	ENSMUSG00000015396	66	1	ENSG00000112149|CD83	ME45
microglia	1048.8483840523	62.9858038363911	ENSMUSG00000031903.6	protein_coding	KNOWN	ENSG00000103066.10	ENSG00000103066	PLA2G15	ENSMUSG00000031903	88	1	ENSG00000103066|PLA2G15	ME45
microglia	246.094666032362	16.4196174431481	ENSMUSG00000056069.8	protein_coding	KNOWN	ENSG00000145569.5	ENSG00000145569	FAM105A	ENSMUSG00000056069	69	1	ENSG00000145569|FAM105A	ME46
microglia	684.467203632988	24.5732334346047	ENSMUSG00000029771.8	protein_coding	KNOWN	ENSG00000128604.16	ENSG00000128604	IRF5	ENSMUSG00000029771	85	1	ENSG00000128604|IRF5	ME46
microglia	177.989744615902	59.7793576489402	ENSMUSG00000023153.5	protein_coding	KNOWN	ENSG00000178821.10	ENSG00000178821	TMEM52	ENSMUSG00000023153	68	1	ENSG00000178821|TMEM52	ME46
microglia	63.4761320692442	11.2871216765622	ENSMUSG00000030761.11	protein_coding	KNOWN	ENSG00000137474.17	ENSG00000137474	MYO7A	ENSMUSG00000030761	97	1	ENSG00000137474|MYO7A	ME48
microglia	31.4819875014058	7.10256736077906	ENSMUSG00000102752.1	protein_coding	KNOWN	ENSG00000239887.4	ENSG00000239887	C1orf226	ENSMUSG00000102752	69	1	ENSG00000239887|C1ORF226	ME5
microglia	26.6400578454514	8.05761839151787	ENSMUSG00000040274.7	protein_coding	KNOWN	ENSG00000105810.7	ENSG00000105810	CDK6	ENSMUSG00000040274	96	1	ENSG00000105810|CDK6	ME5
microglia	72.8690195300629	9.08961198968599	ENSMUSG00000006585.2	protein_coding	KNOWN	ENSG00000167513.6	ENSG00000167513	CDT1	ENSMUSG00000006585	73	1	ENSG00000167513|CDT1	ME5
microglia	281.356886268017	18.6419866893735	ENSMUSG00000000628.6	protein_coding	KNOWN	ENSG00000159399.7	ENSG00000159399	HK2	ENSMUSG00000000628	94	1	ENSG00000159399|HK2	ME5
microglia	97.0024007184969	7.55371142225287	ENSMUSG00000074825.4	protein_coding	KNOWN	ENSG00000198885.7	ENSG00000198885	ITPRIPL1	ENSMUSG00000074825	85	1	ENSG00000198885|ITPRIPL1	ME5
microglia	105.27300020811	25.1770037158623	ENSMUSG00000009772.11	protein_coding	KNOWN	ENSG00000163545.7	ENSG00000163545	NUAK2	ENSMUSG00000009772	86	1	ENSG00000163545|NUAK2	ME5
microglia	142.25358798373	15.9493776395517	ENSMUSG00000045268.9	protein_coding	KNOWN	ENSG00000164011.15	ENSG00000164011	ZNF691	ENSMUSG00000045268	77	1	ENSG00000164011|ZNF691	ME5
microglia	42.1899567244123	14.0383126803497	ENSMUSG00000048126.12	protein_coding	KNOWN	ENSG00000163359.13	ENSG00000163359	COL6A3	ENSMUSG00000048126	68	1	ENSG00000163359|COL6A3	ME50
microglia	440.310619848709	6.07119020862526	ENSMUSG00000021556.7	protein_coding	KNOWN	ENSG00000135052.14	ENSG00000135052	GOLM1	ENSMUSG00000021556	62	1	ENSG00000135052|GOLM1	ME50
microglia	29.1242135380784	9.23332635269552	ENSMUSG00000046794.8	protein_coding	KNOWN	ENSG00000173281.4	ENSG00000173281	PPP1R3B	ENSMUSG00000046794	89	1	ENSG00000173281|PPP1R3B	ME50
microglia	772.482944581712	6.72798035841114	ENSMUSG00000042286.9	protein_coding	KNOWN	ENSG00000010327.8	ENSG00000010327	STAB1	ENSMUSG00000042286	82	1	ENSG00000010327|STAB1	ME50
microglia	42.4149748230625	6.79946581510934	ENSMUSG00000021311.8	protein_coding	KNOWN	ENSG00000116984.10	ENSG00000116984	MTR	ENSMUSG00000021311	91	1	ENSG00000116984|MTR	ME51
microglia	38.2959493899267	9.80607944686437	ENSMUSG00000060224.3	protein_coding	KNOWN	ENSG00000119943.8	ENSG00000119943	PYROXD2	ENSMUSG00000060224	85	1	ENSG00000119943|PYROXD2	ME51
microglia	45.1481998342603	56.8992117433541	ENSMUSG00000057948.8	protein_coding	KNOWN	ENSG00000092929.9	ENSG00000092929	UNC13D	ENSMUSG00000057948	87	1	ENSG00000092929|UNC13D	ME52
microglia	113.394431284224	30.5485412356467	ENSMUSG00000026630.5	protein_coding	KNOWN	ENSG00000123685.6	ENSG00000123685	BATF3	ENSMUSG00000026630	80	1	ENSG00000123685|BATF3	ME53
microglia	95.7567441505183	6.38233435000006	ENSMUSG00000038175.9	protein_coding	KNOWN	ENSG00000007944.12	ENSG00000007944	MYLIP	ENSMUSG00000038175	96	1	ENSG00000007944|MYLIP	ME53
microglia	282.812918016896	20.653442624236	ENSMUSG00000045980.9	protein_coding	KNOWN	ENSG00000109066.11	ENSG00000109066	TMEM104	ENSMUSG00000045980	90	1	ENSG00000109066|TMEM104	ME54
microglia	31.0435368537659	5.71748478559771	ENSMUSG00000026922.9	protein_coding	KNOWN	ENSG00000169692.10	ENSG00000169692	AGPAT2	ENSMUSG00000026922	77	1	ENSG00000169692|AGPAT2	ME56
microglia	469.654908531966	25.6611251090726	ENSMUSG00000042684.8	protein_coding	KNOWN	ENSG00000135838.11	ENSG00000135838	NPL	ENSMUSG00000042684	86	1	ENSG00000135838|NPL	ME56
microglia	193.683630688339	17.2432155881097	ENSMUSG00000034330.9	protein_coding	KNOWN	ENSG00000197943.7	ENSG00000197943	PLCG2	ENSMUSG00000034330	94	1	ENSG00000197943|PLCG2	ME56
microglia	17.7487762363705	72.9560508492138	ENSMUSG00000038527.9	protein_coding	KNOWN	ENSG00000139178.8	ENSG00000139178	C1RL	ENSMUSG00000038527	74	1	ENSG00000139178|C1RL	ME58
microglia	305.45697330638	136.035414987677	ENSMUSG00000034652.8	protein_coding	KNOWN	ENSG00000167851.11	ENSG00000167851	CD300A	ENSMUSG00000034652	41	1	ENSG00000167851|CD300A	ME58
microglia	944.591317418934	79.2205054807185	ENSMUSG00000044811.9	protein_coding	KNOWN	ENSG00000167851.11	ENSG00000167851	CD300A	ENSMUSG00000044811	27	1	ENSG00000167851|CD300A	ME58
microglia	265.637499334444	32.2521420723044	ENSMUSG00000044468.10	protein_coding	KNOWN	ENSG00000183508.4	ENSG00000183508	FAM46C	ENSMUSG00000044468	96	1	ENSG00000183508|FAM46C	ME58
microglia	182.881500977514	8.33801357713435	ENSMUSG00000001751.9	protein_coding	KNOWN	ENSG00000108784.7	ENSG00000108784	NAGLU	ENSMUSG00000001751	82	1	ENSG00000108784|NAGLU	ME58
microglia	26.2579458206335	8.9441594907953	ENSMUSG00000026832.8	protein_coding	KNOWN	ENSG00000115165.7	ENSG00000115165	CYTIP	ENSMUSG00000026832	78	1	ENSG00000115165|CYTIP	ME59
microglia	94.0226367332984	5.01285877685899	ENSMUSG00000020387.11	protein_coding	KNOWN	ENSG00000043143.18	ENSG00000043143	JADE2	ENSMUSG00000020387	91	1	ENSG00000043143|JADE2	ME6
microglia	199.852382618101	70.0414404562385	ENSMUSG00000005373.9	protein_coding	KNOWN	ENSG00000009950.13	ENSG00000009950	MLXIPL	ENSMUSG00000005373	82	1	ENSG00000009950|MLXIPL	ME6
microglia	20.4175281881583	7.38697660461844	ENSMUSG00000028378.6	protein_coding	KNOWN	ENSG00000106853.14	ENSG00000106853	PTGR1	ENSMUSG00000028378	81	1	ENSG00000106853|PTGR1	ME6
microglia	254.594910039166	32.2970720722012	ENSMUSG00000021281.11	protein_coding	KNOWN	ENSG00000185215.6	ENSG00000185215	TNFAIP2	ENSMUSG00000021281	72	1	ENSG00000185215|TNFAIP2	ME6
microglia	89.47964655474	7.17653742074334	ENSMUSG00000009292.13	protein_coding	KNOWN	ENSG00000142185.14	ENSG00000142185	TRPM2	ENSMUSG00000009292	85	1	ENSG00000142185|TRPM2	ME6
microglia	237.893469787036	60.9703012042934	ENSMUSG00000025017.9	protein_coding	KNOWN	ENSG00000155629.12	ENSG00000155629	PIK3AP1	ENSMUSG00000025017	85	1	ENSG00000155629|PIK3AP1	ME60
microglia	136.266258288997	13.2156462426038	ENSMUSG00000060519.7	protein_coding	KNOWN	ENSG00000186283.11	ENSG00000186283	TOR3A	ENSMUSG00000060519	65	1	ENSG00000186283|TOR3A	ME60
microglia	99.6030514993627	10.4419420731294	ENSMUSG00000039158.11	protein_coding	KNOWN	ENSG00000106948.14	ENSG00000106948	AKNA	ENSMUSG00000039158	58	1	ENSG00000106948|AKNA	ME62
microglia	14.3403587055335	24.3729969801206	ENSMUSG00000074277.3	protein_coding	KNOWN	ENSG00000176531.8	ENSG00000176531	PHLDB3	ENSMUSG00000074277	78	1	ENSG00000176531|PHLDB3	ME62
microglia	126.053131826824	5.65996306863591	ENSMUSG00000031665.6	protein_coding	KNOWN	ENSG00000103449.9	ENSG00000103449	SALL1	ENSMUSG00000031665	90	1	ENSG00000103449|SALL1	ME62
microglia	221.632018886466	9.27139280226882	ENSMUSG00000026627.7	protein_coding	KNOWN	ENSG00000065600.10	ENSG00000065600	TMEM206	ENSMUSG00000026627	77	1	ENSG00000065600|TMEM206	ME64
microglia	340.414609653958	55.2243833381952	ENSMUSG00000058099.11	protein_coding	KNOWN	ENSG00000235568.4	ENSG00000235568	NFAM1	ENSMUSG00000058099	45	1	ENSG00000235568|NFAM1	ME67
microglia	123.914027986839	17.3074480722632	ENSMUSG00000041797.7	protein_coding	KNOWN	ENSG00000154258.14	ENSG00000154258	ABCA9	ENSMUSG00000041797	79	1	ENSG00000154258|ABCA9	ME68
microglia	111.338022865645	27.8513278990592	ENSMUSG00000039109.11	protein_coding	KNOWN	ENSG00000124491.13	ENSG00000124491	F13A1	ENSMUSG00000039109	87	1	ENSG00000124491|F13A1	ME68
microglia	96.3060897004354	61.6622664705117	ENSMUSG00000030787.3	protein_coding	KNOWN	ENSG00000133800.6	ENSG00000133800	LYVE1	ENSMUSG00000030787	68	1	ENSG00000133800|LYVE1	ME68
microglia	118.45536906512	35.3678570527686	ENSMUSG00000026712.3	protein_coding	KNOWN	ENSG00000260314.2	ENSG00000260314	MRC1	ENSMUSG00000026712	82	1	ENSG00000260314|MRC1	ME68
microglia	93.4593987091784	7.20521862373903	ENSMUSG00000035493.9	protein_coding	KNOWN	ENSG00000120708.14	ENSG00000120708	TGFBI	ENSMUSG00000035493	89	1	ENSG00000120708|TGFBI	ME68
microglia	101.558053275149	10.7711559916817	ENSMUSG00000063506.9	protein_coding	KNOWN	ENSG00000128805.12	ENSG00000128805	ARHGAP22	ENSMUSG00000063506	81	1	ENSG00000128805|ARHGAP22	ME7
microglia	37.1434313139074	11.1848863911475	ENSMUSG00000032066.9	protein_coding	KNOWN	ENSG00000197580.9	ENSG00000197580	BCO2	ENSMUSG00000032066	75	1	ENSG00000197580|BCO2	ME7
microglia	222.882722923942	258.945183820623	ENSMUSG00000041707.7	protein_coding	KNOWN	ENSG00000204161.11	ENSG00000204161	C10orf128	ENSMUSG00000041707	51	1	ENSG00000204161|C10ORF128	ME7
microglia	165.660909681654	13.1540078123914	ENSMUSG00000040957.10	protein_coding	KNOWN	ENSG00000134508.10	ENSG00000134508	CABLES1	ENSMUSG00000040957	72	1	ENSG00000134508|CABLES1	ME7
microglia	19.1809465983389	152.001010295643	ENSMUSG00000030577.9	protein_coding	KNOWN	ENSG00000012124.12	ENSG00000012124	CD22	ENSMUSG00000030577	59	1	ENSG00000012124|CD22	ME7
microglia	434.678379932044	6.52659446906411	ENSMUSG00000024610.10	protein_coding	KNOWN	ENSG00000019582.12	ENSG00000019582	CD74	ENSMUSG00000024610	73	1	ENSG00000019582|CD74	ME7
microglia	2077.86833775904	6.36712113226591	ENSMUSG00000017760.11	protein_coding	KNOWN	ENSG00000064601.14	ENSG00000064601	CTSA	ENSMUSG00000017760	87	1	ENSG00000064601|CTSA	ME7
microglia	14.4679496593311	5.97358553658932	ENSMUSG00000017830.11	protein_coding	KNOWN	ENSG00000108771.10	ENSG00000108771	DHX58	ENSMUSG00000017830	79	1	ENSG00000108771|DHX58	ME7
microglia	59.6939711853054	58.5161912901304	ENSMUSG00000093938.2	protein_coding	KNOWN	ENSG00000185862.6	ENSG00000185862	EVI2B	ENSMUSG00000093938	56	1	ENSG00000185862|EVI2B	ME7
microglia	46.2000045586244	15.1616596784728	ENSMUSG00000001249.10	protein_coding	KNOWN	ENSG00000105707.11	ENSG00000105707	HPN	ENSMUSG00000001249	88	1	ENSG00000105707|HPN	ME7
microglia	93.1347759761779	6.96236790981743	ENSMUSG00000044350.10	protein_coding	KNOWN	ENSG00000179630.8	ENSG00000179630	LACC1	ENSMUSG00000044350	77	1	ENSG00000179630|LACC1	ME7
microglia	237.115374416822	12.9965916321866	ENSMUSG00000036833.12	protein_coding	KNOWN	ENSG00000130653.13	ENSG00000130653	PNPLA7	ENSMUSG00000036833	80	1	ENSG00000130653|PNPLA7	ME7
microglia	208.645054471067	8.61797287546129	ENSMUSG00000000278.10	protein_coding	KNOWN	ENSG00000121064.10	ENSG00000121064	SCPEP1	ENSMUSG00000000278	82	1	ENSG00000121064|SCPEP1	ME7
microglia	324.182742088904	9.79309420017968	ENSMUSG00000024818.10	protein_coding	KNOWN	ENSG00000162241.10	ENSG00000162241	SLC25A45	ENSMUSG00000024818	85	1	ENSG00000162241|SLC25A45	ME7
microglia	199.430939421554	6.08670476036481	ENSMUSG00000000134.13	protein_coding	KNOWN	ENSG00000068323.14	ENSG00000068323	TFE3	ENSMUSG00000000134	95	1	ENSG00000068323|TFE3	ME7
microglia	12.1339524559611	30.305324546924	ENSMUSG00000004612.8	protein_coding	KNOWN	ENSG00000105374.7	ENSG00000105374	NKG7	ENSMUSG00000004612	70	1	ENSG00000105374|NKG7	ME70
microglia	281.870761343962	18.7501516158214	ENSMUSG00000056054.8	protein_coding	KNOWN	ENSG00000143546.7	ENSG00000143546	S100A8	ENSMUSG00000056054	56	1	ENSG00000143546|S100A8	ME70
microglia	527.503551526833	10.1252622231109	ENSMUSG00000047250.9	protein_coding	KNOWN	ENSG00000095303.12	ENSG00000095303	PTGS1	ENSMUSG00000047250	89	1	ENSG00000095303|PTGS1	ME72
neuron	11.7814654133471	7.33289332806889	ENSMUSG00000031847.7	protein_coding	KNOWN	ENSG00000166455.11	ENSG00000166455	C16orf46	ENSMUSG00000031847	55	1	ENSG00000166455|C16ORF46	ME0
neuron	973.514805574984	6.66002718406711	ENSMUSG00000028851.6	protein_coding	KNOWN	ENSG00000090273.11	ENSG00000090273	NUDC	ENSMUSG00000028851	93	1	ENSG00000090273|NUDC	ME0
neuron	60.3627292684496	2897.41818464035	ENSMUSG00000094695.1	protein_coding	KNOWN	ENSG00000187186.12	ENSG00000187186	RP11-195F19.5	ENSMUSG00000094695	86	1	ENSG00000187186|RP11-195F19.5	ME0
neuron	60.3627292684496	2897.41818464035	ENSMUSG00000095234.1	protein_coding	KNOWN	ENSG00000187186.12	ENSG00000187186	RP11-195F19.5	ENSMUSG00000095234	86	1	ENSG00000187186|RP11-195F19.5	ME0
neuron	67.8595091834974	5.08057199302565	ENSMUSG00000020431.5	protein_coding	KNOWN	ENSG00000164742.12	ENSG00000164742	ADCY1	ENSMUSG00000020431	93	1	ENSG00000164742|ADCY1	ME10
neuron	181.026256074842	5.00520096221055	ENSMUSG00000029752.8	protein_coding	KNOWN	ENSG00000070669.14	ENSG00000070669	ASNS	ENSMUSG00000029752	94	1	ENSG00000070669|ASNS	ME10
neuron	225.87738281505	36.2193903656293	ENSMUSG00000078307.2	protein_coding	KNOWN	ENSG00000185742.6	ENSG00000185742	C11orf87	ENSMUSG00000078307	88	1	ENSG00000185742|C11ORF87	ME10
neuron	62.3719533937096	14.4427458579344	ENSMUSG00000004113.14	protein_coding	KNOWN	ENSG00000148408.10	ENSG00000148408	CACNA1B	ENSMUSG00000004113	92	1	ENSG00000148408|CACNA1B	ME10
neuron	29.9495841896651	15.5302330249955	ENSMUSG00000019146.2	protein_coding	KNOWN	ENSG00000166862.6	ENSG00000166862	CACNG2	ENSMUSG00000019146	99	1	ENSG00000166862|CACNG2	ME10
neuron	35.9266908514277	5.65411624350378	ENSMUSG00000026017.9	protein_coding	KNOWN	ENSG00000138380.15	ENSG00000138380	CARF	ENSMUSG00000026017	71	1	ENSG00000138380|CARF	ME10
neuron	42.7228359812502	6.18174883427133	ENSMUSG00000029403.10	protein_coding	KNOWN	ENSG00000138769.8	ENSG00000138769	CDKL2	ENSMUSG00000029403	86	1	ENSG00000138769|CDKL2	ME10
neuron	41.4063677279544	10.6993320651978	ENSMUSG00000094626.1	protein_coding	KNOWN	ENSG00000183307.3	ENSG00000183307	CECR6	ENSMUSG00000094626	87	1	ENSG00000183307|CECR6	ME10
neuron	99.9470393455494	5.01305019547156	ENSMUSG00000035790.11	protein_coding	KNOWN	ENSG00000174007.7	ENSG00000174007	CEP19	ENSMUSG00000035790	83	1	ENSG00000174007|CEP19	ME10
neuron	172.083276830289	120.392586662939	ENSMUSG00000032564.11	protein_coding	KNOWN	ENSG00000196353.9	ENSG00000196353	CPNE4	ENSMUSG00000032564	96	1	ENSG00000196353|CPNE4	ME10
neuron	135.022910578511	5.2140200509615	ENSMUSG00000040035.10	protein_coding	KNOWN	ENSG00000140323.4	ENSG00000140323	DISP2	ENSMUSG00000040035	73	1	ENSG00000140323|DISP2	ME10
neuron	41.2002192136335	77.6814998678764	ENSMUSG00000048915.8	protein_coding	KNOWN	ENSG00000184349.10	ENSG00000184349	EFNA5	ENSMUSG00000048915	99	1	ENSG00000184349|EFNA5	ME10
neuron	224.858767145028	5.46383464580033	ENSMUSG00000020454.13	protein_coding	KNOWN	ENSG00000184708.15	ENSG00000184708	EIF4ENIF1	ENSMUSG00000020454	90	1	ENSG00000184708|EIF4ENIF1	ME10
neuron	1272.97278556989	7.22905136135166	ENSMUSG00000047261.9	protein_coding	KNOWN	ENSG00000172020.10	ENSG00000172020	GAP43	ENSMUSG00000047261	68	1	ENSG00000172020|GAP43	ME10
neuron	53.3072090456901	106.739782023429	ENSMUSG00000041468.6	protein_coding	KNOWN	ENSG00000132975.7	ENSG00000132975	GPR12	ENSMUSG00000041468	94	1	ENSG00000132975|GPR12	ME10
neuron	31.1473180022802	91.6452916202685	ENSMUSG00000050069.3	protein_coding	KNOWN	ENSG00000180875.4	ENSG00000180875	GREM2	ENSMUSG00000050069	95	1	ENSG00000180875|GREM2	ME10
neuron	25.4335589651382	6.68367824396048	ENSMUSG00000056755.9	protein_coding	KNOWN	ENSG00000196277.13	ENSG00000196277	GRM7	ENSMUSG00000056755	99	1	ENSG00000196277|GRM7	ME10
neuron	26.3942865948952	6.03457234357629	ENSMUSG00000050555.9	protein_coding	KNOWN	ENSG00000198331.8	ENSG00000198331	HYLS1	ENSMUSG00000050555	82	1	ENSG00000198331|HYLS1	ME10
neuron	270.278807048737	11.2483700404306	ENSMUSG00000005672.8	protein_coding	KNOWN	ENSG00000157404.13	ENSG00000157404	KIT	ENSMUSG00000005672	83	1	ENSG00000157404|KIT	ME10
neuron	624.676845444728	76.821766552677	ENSMUSG00000031391.14	protein_coding	KNOWN	ENSG00000198910.10	ENSG00000198910	L1CAM	ENSMUSG00000031391	89	1	ENSG00000198910|L1CAM	ME10
neuron	197.609122061985	8.44831655806152	ENSMUSG00000062190.8	protein_coding	KNOWN	ENSG00000132434.7	ENSG00000132434	LANCL2	ENSMUSG00000062190	89	1	ENSG00000132434|LANCL2	ME10
neuron	34.0348304299115	6.73876517663563	ENSMUSG00000019906.10	protein_coding	KNOWN	ENSG00000111052.5	ENSG00000111052	LIN7A	ENSMUSG00000019906	100	1	ENSG00000111052|LIN7A	ME10
neuron	129.380407295597	42.1760068276011	ENSMUSG00000061911.10	protein_coding	KNOWN	ENSG00000186487.15	ENSG00000186487	MYT1L	ENSMUSG00000061911	95	1	ENSG00000186487|MYT1L	ME10
neuron	47.4525090823285	13.8029021442085	ENSMUSG00000090053.5	protein_coding	KNOWN	ENSG00000243444.5	ENSG00000243444	PALM2	ENSMUSG00000090053	84	1	ENSG00000243444|PALM2	ME10
neuron	36.7918414542272	5.54203758033972	ENSMUSG00000102697.1	protein_coding	KNOWN	ENSG00000243232.4	ENSG00000243232	PCDHAC2	ENSMUSG00000102697	93	1	ENSG00000243232|PCDHAC2	ME10
neuron	145.674796536317	6.28505449642879	ENSMUSG00000002006.8	protein_coding	KNOWN	ENSG00000067840.10	ENSG00000067840	PDZD4	ENSMUSG00000002006	93	1	ENSG00000067840|PDZD4	ME10
neuron	227.380086574495	29.4614832769556	ENSMUSG00000030729.12	protein_coding	KNOWN	ENSG00000165434.7	ENSG00000165434	PGM2L1	ENSMUSG00000030729	93	1	ENSG00000165434|PGM2L1	ME10
neuron	19.4946576167739	49.8579639281325	ENSMUSG00000094638.1	protein_coding	NOVEL	ENSG00000173692.10	ENSG00000173692	PSMD1	ENSMUSG00000094638	10	1	ENSG00000173692|PSMD1	ME10
neuron	35.023233910077	11.3031543957168	ENSMUSG00000043463.6	protein_coding	KNOWN	ENSG00000123570.3	ENSG00000123570	RAB9B	ENSMUSG00000043463	98	1	ENSG00000123570|RAB9B	ME10
neuron	46.3893530406137	6.49298583398682	ENSMUSG00000043811.5	protein_coding	KNOWN	ENSG00000040608.11	ENSG00000040608	RTN4R	ENSMUSG00000043811	89	1	ENSG00000040608|RTN4R	ME10
